,Unnamed: 0,Cand_Name,Cand_Office_St,Cand_Office_Dist_x,Cand_Office_Dist_y,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,seat_transition
1730,1730,"SMITH, ADRIAN",NE,3.0,3.0,REP,2018,0.210738308,21.2,REP,1.0,1,0.07372000000000001,1.0,0.5,True,52434.0,143,65.6,81.7,1150742.77,1260065.45,4.0
1731,1731,"THEOBALD, PAUL GILBERT",NE,3.0,3.0,DEM,2018,0.210738308,21.2,REP,0.0,0,0.07372000000000001,1.0,0.5,False,52434.0,27,100.0,81.7,68657.31,25497.48,4.0
1732,1732,"ANDREWS, NAOMI",NH,1.0,1.0,DEM,2018,0.473297325,36.1,REP,0.441743849,0,0.06465,0.0,0.4,False,73488.0,500,,76.85238,1484726.47,925215.7,0.0
1733,1733,"BELFORTI, DAN",NH,1.0,1.0,LIB,2018,0.473297325,36.1,REP,0.01867669,0,0.06465,1.0,0.4,False,73488.0,12,,76.85238,,,0.0
1734,1734,"CALLIS, MICHAEL",NH,1.0,1.0,REP,2018,0.473297325,36.1,REP,0.428594826,0,0.06465,1.0,0.4,True,73488.0,1,,76.85238,829014.77,648012.96,0.0
1735,1735,"CARDINAL, PAUL",NH,1.0,1.0,DEM,2018,0.473297325,36.1,REP,0.441743849,0,0.06465,1.0,0.4,False,73488.0,27,,76.85238,1484726.47,925215.7,0.0
1736,1736,"CROCHETIERE, BRUCE",NH,1.0,1.0,REP,2018,0.473297325,36.1,REP,0.428594826,0,0.06465,1.0,0.4,True,73488.0,132,,76.85238,829014.77,648012.96,0.0
1737,1737,"DENARO, JEFFORY W.",NH,1.0,1.0,REP,2018,0.473297325,36.1,REP,0.428594826,0,0.06465,1.0,0.4,True,73488.0,500,,76.85238,829014.77,648012.96,0.0
1738,1738,"EDWARDS, EDDIE",NH,1.0,1.0,REP,2018,0.473297325,36.1,REP,0.428594826,0,0.06465,1.0,0.4,True,73488.0,165,48.0,76.85238,829014.77,648012.96,0.0
1739,1739,"HARRIS, KATHERINE MOORE",NH,1.0,1.0,IND,2018,0.473297325,36.1,REP,0.110984634,0,0.06465,0.0,0.4,False,73488.0,55,,76.85238,,,0.0
1740,1740,"MACKENZIE, MARK S",NH,1.0,1.0,DEM,2018,0.473297325,36.1,REP,0.441743849,0,0.06465,1.0,0.4,False,73488.0,18,,76.85238,1484726.47,925215.7,0.0
1741,1741,"MARTIN, ANDY",NH,1.0,1.0,REP,2018,0.473297325,36.1,REP,0.428594826,0,0.06465,1.0,0.4,True,73488.0,28,,76.85238,829014.77,648012.96,0.0
1742,1742,"MARTIN, WILLIAM",NH,1.0,1.0,DEM,2018,0.473297325,36.1,REP,0.441743849,0,0.06465,1.0,0.4,False,73488.0,9,,76.85238,1484726.47,925215.7,0.0
1743,1743,"MCEACHERN, DEAGLAN",NH,1.0,1.0,DEM,2018,0.473297325,36.1,REP,0.441743849,0,0.06465,1.0,0.4,False,73488.0,500,,76.85238,1484726.47,925215.7,0.0
1744,1744,"MESSMER, MINDI",NH,1.0,1.0,DEM,2018,0.473297325,36.1,REP,0.441743849,0,0.06465,0.0,0.4,False,73488.0,500,,76.85238,1484726.47,925215.7,0.0
1745,1745,"O'ROURKE, TERENCE MURPHY",NH,1.0,1.0,DEM,2018,0.473297325,36.1,REP,0.441743849,0,0.06465,1.0,0.4,False,73488.0,500,,76.85238,1484726.47,925215.7,0.0
1746,1746,"PAPPAS, CHRIS",NH,1.0,1.0,DEM,2018,0.473297325,36.1,REP,0.441743849,0,0.06465,1.0,0.4,False,73488.0,109,42.2,76.85238,1484726.47,925215.7,0.0
1747,1747,"PAUL, RICHARD GOYAN",NH,1.0,1.0,LIB,2018,0.473297325,36.1,REP,0.01867669,0,0.06465,1.0,0.4,False,73488.0,16,,76.85238,,,0.0
1748,1748,"SANBORN, ANDY",NH,1.0,1.0,REP,2018,0.473297325,36.1,REP,0.428594826,0,0.06465,1.0,0.4,True,73488.0,28,,76.85238,829014.77,648012.96,0.0
1749,1749,"SANDERS, LEVI",NH,1.0,1.0,DEM,2018,0.473297325,36.1,REP,0.441743849,0,0.06465,1.0,0.4,False,73488.0,500,,76.85238,1484726.47,925215.7,0.0
1750,1750,"SOLDATI, LINCOLN T.",NH,1.0,1.0,DEM,2018,0.473297325,36.1,REP,0.441743849,0,0.06465,1.0,0.4,False,73488.0,500,,76.85238,1484726.47,925215.7,0.0
1751,1751,"SULLIVAN, MAURA CORBY",NH,1.0,1.0,DEM,2018,0.473297325,36.1,REP,0.441743849,0,0.06465,1.0,0.4,False,73488.0,500,,76.85238,1484726.47,925215.7,0.0
1752,1752,"ALCIERE, TOM",NH,2.0,2.0,LIB,2018,0.471046609,34.8,REP,0.0,0,0.07396,1.0,0.4,False,73249.0,20,,75.7,,,4.0
1753,1753,"BELANGER, BRIAN D",NH,2.0,2.0,REP,2018,0.471046609,34.8,REP,0.453926308,0,0.07396,1.0,0.4,True,73249.0,8,,75.7,363746.64,330521.11,4.0
1754,1754,"BELOIN, GERARD",NH,2.0,2.0,REP,2018,0.471046609,34.8,REP,0.453926308,0,0.07396,1.0,0.4,True,73249.0,500,,75.7,363746.64,330521.11,4.0
1755,1755,"BLANKENBEKER, LYNNE",NH,2.0,2.0,REP,2018,0.471046609,34.8,REP,0.453926308,0,0.07396,0.0,0.4,True,73249.0,500,,75.7,363746.64,330521.11,4.0
1756,1756,"BURNS, ROBERT ANDREW",NH,2.0,2.0,REP,2018,0.471046609,34.8,REP,0.453926308,0,0.07396,1.0,0.4,True,73249.0,7,,75.7,363746.64,330521.11,4.0
1757,1757,"FLANAGAN, JACK",NH,2.0,2.0,REP,2018,0.471046609,34.8,REP,0.453926308,0,0.07396,1.0,0.4,True,73249.0,146,,75.7,363746.64,330521.11,4.0
1758,1758,"KUSTER, ANN MCLANE",NH,2.0,2.0,DEM,2018,0.471046609,34.8,REP,0.497976807,0,0.07396,0.0,0.4,False,73249.0,100,100.0,75.7,3079691.46,2211571.5,4.0
1759,1759,"LEVENSON, STEWART",NH,2.0,2.0,REP,2018,0.471046609,34.8,REP,0.453926308,0,0.07396,1.0,0.4,True,73249.0,500,,75.7,363746.64,330521.11,4.0
1760,1760,"MERCER, JAY OTTIS",NH,2.0,2.0,REP,2018,0.471046609,34.8,REP,0.453926308,0,0.07396,1.0,0.4,True,73249.0,116,,75.7,363746.64,330521.11,4.0
1761,1761,"NEGRON, STEVE",NH,2.0,2.0,REP,2018,0.471046609,34.8,REP,0.453926308,0,0.07396,1.0,0.4,True,73249.0,159,26.0,75.7,363746.64,330521.11,4.0
1762,1762,"O'DONNELL, JUSTIN FRANCIS",NH,2.0,2.0,LIB,2018,0.471046609,34.8,REP,0.0,0,0.07396,1.0,0.4,False,73249.0,38,,75.7,,,4.0
1763,1763,"ODONNELL, JUSTIN",NH,2.0,2.0,LIB,2018,0.471046609,34.8,REP,0.0,0,0.07396,1.0,0.4,False,73249.0,38,,75.7,,,4.0
1764,1764,"CARLSON, ROBERT LEE",NJ,1.0,1.0,DEM,2018,0.594358339,29.9,DEM,0.5984630999999999,0,0.31251,1.0,0.39,False,69804.0,7,,74.9,1731900.6,1177559.88,4.0
1765,1765,"DILKS, PAUL E",NJ,1.0,1.0,REP,2018,0.594358339,29.9,DEM,0.36926803,0,0.31251,1.0,0.39,True,69804.0,27,100.0,74.9,6580.0,5107.84,4.0
1766,1766,"KABIR, MOHAMMAD SHAHJAHAN",NJ,1.0,1.0,DEM,2018,0.594358339,29.9,DEM,0.5984630999999999,0,0.31251,1.0,0.39,False,69804.0,500,,74.9,1731900.6,1177559.88,4.0
1767,1767,"NORCROSS, DONALD W",NJ,1.0,1.0,DEM,2018,0.594358339,29.9,DEM,0.5984630999999999,1,0.31251,1.0,0.39,False,69804.0,42,84.0,74.9,1731900.6,1177559.88,4.0
1768,1768,"TOMASZEWSKI, SCOT JOHN",NJ,1.0,1.0,DEM,2018,0.594358339,29.9,DEM,0.5984630999999999,0,0.31251,1.0,0.39,False,69804.0,500,,74.9,1731900.6,1177559.88,4.0
1769,1769,"BENFER, WILLIAM R MR.",NJ,2.0,2.0,UN,2018,0.5055066429999999,24.8,DEM,0.0,0,0.24678000000000005,1.0,0.39,False,65467.0,9,,74.9,,,0.0
1770,1770,"CUNNINGHAM, WILLIAM",NJ,2.0,2.0,DEM,2018,0.5055066429999999,24.8,DEM,0.370665581,0,0.24678000000000005,1.0,0.39,False,65467.0,9,,74.9,1552017.13,676920.74,0.0
1771,1771,"FIOCCHI, SMAUEL",NJ,2.0,2.0,REP,2018,0.5055066429999999,24.8,DEM,0.593965349,0,0.24678000000000005,1.0,0.39,True,65467.0,500,,74.9,197578.21,73433.73,0.0
1772,1772,"FITZHERBERT, BRIAN THOMAS",NJ,2.0,2.0,REP,2018,0.5055066429999999,24.8,DEM,0.593965349,0,0.24678000000000005,1.0,0.39,True,65467.0,8,,74.9,197578.21,73433.73,0.0
1773,1773,"GROSSMAN, SETH",NJ,2.0,2.0,REP,2018,0.5055066429999999,24.8,DEM,0.593965349,0,0.24678000000000005,1.0,0.39,True,65467.0,160,39.0,74.9,197578.21,73433.73,0.0
1774,1774,"KLEINMAN, NATHAN I",NJ,2.0,2.0,DEM,2018,0.5055066429999999,24.8,DEM,0.370665581,0,0.24678000000000005,1.0,0.39,False,65467.0,49,,74.9,1552017.13,676920.74,0.0
1775,1775,"MCGOVERN, MARK",NJ,2.0,2.0,REP,2018,0.5055066429999999,24.8,DEM,0.593965349,0,0.24678000000000005,1.0,0.39,True,65467.0,18,,74.9,197578.21,73433.73,0.0
1776,1776,"SINGH, HIRSH",NJ,2.0,2.0,REP,2018,0.5055066429999999,24.8,DEM,0.593965349,0,0.24678000000000005,1.0,0.39,True,65467.0,500,,74.9,197578.21,73433.73,0.0
1777,1777,"THOM, SEAN A",NJ,2.0,2.0,DEM,2018,0.5055066429999999,24.8,DEM,0.370665581,0,0.24678000000000005,1.0,0.39,False,65467.0,39,,74.9,1552017.13,676920.74,0.0
1778,1778,"TOTO, JAMES J",NJ,2.0,2.0,REP,2018,0.5055066429999999,24.8,DEM,0.593965349,0,0.24678000000000005,1.0,0.39,True,65467.0,5,,74.9,197578.21,73433.73,0.0
1779,1779,"TURKAVAGE, ROBERT D",NJ,2.0,2.0,REP,2018,0.5055066429999999,24.8,DEM,0.593965349,0,0.24678000000000005,1.0,0.39,True,65467.0,7,,74.9,197578.21,73433.73,0.0
1780,1780,"TURKAVAGE, ROBERT MR.",NJ,2.0,2.0,REP,2018,0.5055066429999999,24.8,DEM,0.593965349,0,0.24678000000000005,1.0,0.39,True,65467.0,7,,74.9,197578.21,73433.73,0.0
1781,1781,"VAN DREW, JEFF",NJ,2.0,2.0,DEM,2018,0.5055066429999999,24.8,DEM,0.370665581,0,0.24678000000000005,1.0,0.39,False,65467.0,500,55.4,74.9,1552017.13,676920.74,0.0
1782,1782,"YOUNGBLOOD, TANZIE",NJ,2.0,2.0,DEM,2018,0.5055066429999999,24.8,DEM,0.370665581,0,0.24678000000000005,0.0,0.39,False,65467.0,500,,74.9,1552017.13,676920.74,0.0
1783,1783,"ZARYCH, JOHN",NJ,2.0,2.0,REP,2018,0.5055066429999999,24.8,DEM,0.593965349,0,0.24678000000000005,1.0,0.39,True,65467.0,6,,74.9,197578.21,73433.73,0.0
1784,1784,"HARTMAN, KATHERINE",NJ,3.0,3.0,DEM,2018,0.438029048,32.8,DEM,0.386261001,0,0.19949,0.0,0.39,False,82301.0,55,,75.6,4400393.45,3317231.51,4.0
1785,1785,"KIM, ANDY",NJ,3.0,3.0,DEM,2018,0.438029048,32.8,DEM,0.386261001,0,0.19949,1.0,0.39,False,82301.0,28,100.0,75.6,4400393.45,3317231.51,4.0
1786,1786,"MACARTHUR, THOMAS",NJ,3.0,3.0,REP,2018,0.438029048,32.8,DEM,0.595162183,1,0.19949,1.0,0.39,True,82301.0,20,100.0,75.6,3648347.19,2737515.59,4.0
1787,1787,"KEADY, JAMES",NJ,4.0,4.0,DEM,2018,0.456393765,38.5,DEM,0.33514451300000003,0,0.16109,1.0,0.39,False,86365.0,5,,77,1388407.62,1053246.25,4.0
1788,1788,"KEELING, MIKE",NJ,4.0,4.0,DEM,2018,0.456393765,38.5,DEM,0.33514451300000003,0,0.16109,1.0,0.39,False,86365.0,1,,77,1388407.62,1053246.25,4.0
1789,1789,"REYNOLDS, BRIAN J.",NJ,4.0,4.0,UN,2018,0.456393765,38.5,DEM,0.0,0,0.16109,1.0,0.39,False,86365.0,8,,77,,,4.0
1790,1790,"SMITH, CHRISTOPHER H",NJ,4.0,4.0,REP,2018,0.456393765,38.5,DEM,0.637480595,1,0.16109,1.0,0.39,True,86365.0,2,100.0,77,1076421.57,704145.23,4.0
1791,1791,"STOLER, FELICIA",NJ,4.0,4.0,REP,2018,0.456393765,38.5,DEM,0.637480595,0,0.16109,0.0,0.39,True,86365.0,135,,77,1076421.57,704145.23,4.0
1792,1792,"WELLE, JOSH",NJ,4.0,4.0,DEM,2018,0.456393765,38.5,DEM,0.33514451300000003,0,0.16109,1.0,0.39,False,86365.0,500,57.2,77,1388407.62,1053246.25,4.0
1793,1793,"GOTTHEIMER, JOSH",NJ,5.0,5.0,DEM,2018,0.545204293,46.2,DEM,0.505364116,1,0.20925,1.0,0.39,False,100607.0,500,100.0,76.20667,6162489.62,1182292.53,0.0
1794,1794,"LONEGAN, STEVEN",NJ,5.0,5.0,REP,2018,0.545204293,46.2,DEM,0.472438433,0,0.20925,1.0,0.39,True,100607.0,19,,76.20667,578310.84,545746.42,0.0
1795,1795,"MCCANN, JOHN JOSEPH MR. JR.",NJ,5.0,5.0,REP,2018,0.545204293,46.2,DEM,0.472438433,0,0.20925,1.0,0.39,True,100607.0,6,53.1,76.20667,578310.84,545746.42,0.0
1796,1796,"SARNOSKI, JASON",NJ,5.0,5.0,REP,2018,0.545204293,46.2,DEM,0.472438433,0,0.20925,1.0,0.39,True,100607.0,3,,76.20667,578310.84,545746.42,0.0
1797,1797,"CHILLARA, SRIDHAR",NJ,6.0,6.0,REP,2018,0.532706029,38.4,DEM,0.356996018,0,0.3776,1.0,0.39,True,82451.0,500,,78.6,95620.0,24976.38,4.0
1798,1798,"PALLONE, FRANK JR",NJ,6.0,6.0,DEM,2018,0.532706029,38.4,DEM,0.629531097,1,0.3776,1.0,0.39,False,82451.0,65,86.3,78.6,2293019.58,1193347.37,4.0
1799,1799,"PEZZULLO, RICHARD J.",NJ,6.0,6.0,REP,2018,0.532706029,38.4,DEM,0.356996018,0,0.3776,1.0,0.39,True,82451.0,16,100.0,78.6,95620.0,24976.38,4.0
1800,1800,"WALKER, JAVAHN",NJ,6.0,6.0,DEM,2018,0.532706029,38.4,DEM,0.629531097,0,0.3776,1.0,0.39,False,82451.0,500,,78.6,2293019.58,1193347.37,4.0
1801,1801,"BARSOOM, RAAFAT",NJ,7.0,7.0,REP,2018,0.618859504,51.4,DEM,0.541895631,0,0.20797,1.0,0.39,True,113993.0,500,,78.4,2093563.27,1221344.25,0.0
1802,1802,"BROWN, LINDSAY CHRISTINE MRS.",NJ,7.0,7.0,REP,2018,0.618859504,51.4,DEM,0.541895631,0,0.20797,0.0,0.39,True,113993.0,500,,78.4,2093563.27,1221344.25,0.0
1803,1803,"JACOB, PETER",NJ,7.0,7.0,DEM,2018,0.618859504,51.4,DEM,0.430290575,0,0.20797,1.0,0.39,False,113993.0,55,,78.4,4561771.76,3652555.37,0.0
1804,1804,"JOIS, GOUTAM UMESH MR.",NJ,7.0,7.0,DEM,2018,0.618859504,51.4,DEM,0.430290575,0,0.20797,1.0,0.39,False,113993.0,500,,78.4,4561771.76,3652555.37,0.0
1805,1805,"LANCE, LEONARD",NJ,7.0,7.0,REP,2018,0.618859504,51.4,DEM,0.541895631,1,0.20797,1.0,0.39,True,113993.0,166,74.9,78.4,2093563.27,1221344.25,0.0
1806,1806,"MALINOWSKI, TOM",NJ,7.0,7.0,DEM,2018,0.618859504,51.4,DEM,0.430290575,0,0.20797,1.0,0.39,False,113993.0,20,66.8,78.4,4561771.76,3652555.37,0.0
1807,1807,"MANDELBLATT, LISA",NJ,7.0,7.0,DEM,2018,0.618859504,51.4,DEM,0.430290575,0,0.20797,0.0,0.39,False,113993.0,6,,78.4,4561771.76,3652555.37,0.0
1808,1808,"PRINGLE, DAVID",NJ,7.0,7.0,DEM,2018,0.618859504,51.4,DEM,0.430290575,0,0.20797,1.0,0.39,False,113993.0,4,,78.4,4561771.76,3652555.37,0.0
1809,1809,"SALMON, SCOTT",NJ,7.0,7.0,DEM,2018,0.618859504,51.4,DEM,0.430290575,0,0.20797,1.0,0.39,False,113993.0,17,,78.4,4561771.76,3652555.37,0.0
1810,1810,"WEBER, LINDA",NJ,7.0,7.0,DEM,2018,0.618859504,51.4,DEM,0.430290575,0,0.20797,0.0,0.39,False,113993.0,68,,78.4,4561771.76,3652555.37,0.0
1811,1811,"MUNIZ, JOHN R",NJ,8.0,8.0,REP,2018,0.6877446359999999,30.8,DEM,0.186075135,0,0.4272,1.0,0.39,True,59257.0,6,100.0,77.60526,1050.0,829.95,0.0
1812,1812,"SIRES, ALBIO",NJ,8.0,8.0,DEM,2018,0.6877446359999999,30.8,DEM,0.769294046,1,0.4272,1.0,0.39,False,59257.0,500,100.0,77.60526,348751.13,389546.38,0.0
1813,1813,"FISHER, ERIC P",NJ,9.0,9.0,REP,2018,0.632665003,32.7,DEM,0.281438553,0,0.3738800000000001,1.0,0.39,True,67624.0,14,100.0,76.8619,0.0,0.0,4.0
1814,1814,"HENRY, WILLIAM OSCAR",NJ,9.0,9.0,DEM,2018,0.632665003,32.7,DEM,0.6960909270000001,0,0.3738800000000001,1.0,0.39,False,67624.0,9,,76.8619,1459590.15,1155679.11,4.0
1815,1815,"PASCRELL, WILLIAM J. JR.",NJ,9.0,9.0,DEM,2018,0.632665003,32.7,DEM,0.6960909270000001,1,0.3738800000000001,1.0,0.39,False,67624.0,9,85.7,76.8619,1459590.15,1155679.11,4.0
1816,1816,"WILDES, MICHAEL",NJ,9.0,9.0,DEM,2018,0.632665003,32.7,DEM,0.6960909270000001,0,0.3738800000000001,1.0,0.39,False,67624.0,1,,76.8619,1459590.15,1155679.11,4.0
1817,1817,"FRASER, AARON",NJ,10.0,10.0,DEM,2018,0.753921753,27.6,DEM,0.856048499,0,0.72159,1.0,0.39,False,54440.0,35,,76.1,481059.75,462614.39,0.0
1818,1818,"KHAN, AGHA",NJ,10.0,10.0,REP,2018,0.753921753,27.6,DEM,0.119984726,0,0.72159,1.0,0.39,True,54440.0,500,100.0,76.1,0.0,0.0,0.0
1819,1819,"PAYNE, DONALD M., JR.",NJ,10.0,10.0,DEM,2018,0.753921753,27.6,DEM,0.856048499,1,0.72159,1.0,0.39,False,54440.0,42,91.7,76.1,481059.75,462614.39,0.0
1820,1820,"ALLOCCO, PATRICK S KD2-ONW",NJ,11.0,11.0,REP,2018,0.616800105,52.1,DEM,0.5815030929999999,0,0.18162,1.0,0.39,True,112348.0,37,,75.7,1028261.32,402689.7,0.0
1821,1821,"BARTLETT, JOHN",NJ,11.0,11.0,DEM,2018,0.616800105,52.1,DEM,0.38728617,0,0.18162,1.0,0.39,False,112348.0,6,,75.7,6963535.88,4296563.0,0.0
1822,1822,"COBERT, MITCHELL",NJ,11.0,11.0,DEM,2018,0.616800105,52.1,DEM,0.38728617,0,0.18162,1.0,0.39,False,112348.0,189,,75.7,6963535.88,4296563.0,0.0
1823,1823,"DE NEUFVILLE, PETER",NJ,11.0,11.0,REP,2018,0.616800105,52.1,DEM,0.5815030929999999,0,0.18162,1.0,0.39,True,112348.0,500,,75.7,1028261.32,402689.7,0.0
1824,1824,"GEBBIA, JACK",NJ,11.0,11.0,DEM,2018,0.616800105,52.1,DEM,0.38728617,0,0.18162,1.0,0.39,False,112348.0,146,,75.7,6963535.88,4296563.0,0.0
1825,1825,"GHEE, ANTONY",NJ,11.0,11.0,REP,2018,0.616800105,52.1,DEM,0.5815030929999999,0,0.18162,1.0,0.39,True,112348.0,500,,75.7,1028261.32,402689.7,0.0
1826,1826,"HARRIS, TAMARA",NJ,11.0,11.0,DEM,2018,0.616800105,52.1,DEM,0.38728617,0,0.18162,0.0,0.39,False,112348.0,90,,75.7,6963535.88,4296563.0,0.0
1827,1827,"HESLIN, ALISON",NJ,11.0,11.0,DEM,2018,0.616800105,52.1,DEM,0.38728617,0,0.18162,0.0,0.39,False,112348.0,136,,75.7,6963535.88,4296563.0,0.0
1828,1828,"HEWITT, MARTIN",NJ,11.0,11.0,REP,2018,0.616800105,52.1,DEM,0.5815030929999999,0,0.18162,1.0,0.39,True,112348.0,115,,75.7,1028261.32,402689.7,0.0
1829,1829,"MARTINEZ, RYAN MR.",NJ,11.0,11.0,LIB,2018,0.616800105,52.1,DEM,0.010329081,0,0.18162,1.0,0.39,False,112348.0,25,,75.7,,,0.0
1830,1830,"SHERRILL, REBECCA MICHELLE",NJ,11.0,11.0,DEM,2018,0.616800105,52.1,DEM,0.38728617,0,0.18162,0.0,0.39,False,112348.0,13,77.5,75.7,6963535.88,4296563.0,0.0
1831,1831,"WASHBURNE, MARK JOSEPH",NJ,11.0,11.0,DEM,2018,0.616800105,52.1,DEM,0.38728617,0,0.18162,1.0,0.39,False,112348.0,18,,75.7,6963535.88,4296563.0,0.0
1832,1832,"WEBBER, JAY",NJ,11.0,11.0,REP,2018,0.616800105,52.1,DEM,0.5815030929999999,0,0.18162,1.0,0.39,True,112348.0,116,40.0,75.7,1028261.32,402689.7,0.0
1833,1833,"COLEMAN, BONNIE WATSON",NJ,12.0,12.0,DEM,2018,0.636836127,43.6,DEM,0.626487291,1,0.40706,0.0,0.39,False,85595.0,171,100.0,77.1,791781.39,577256.88,0.0
1834,1834,"HARTFORD, ANDREW DOWNING",NJ,12.0,12.0,IND,2018,0.636836127,43.6,DEM,0.035077702,0,0.40706,1.0,0.39,False,85595.0,28,,77.1,,,0.0
1835,1835,"KIPNIS, DARYL",NJ,12.0,12.0,REP,2018,0.636836127,43.6,DEM,0.322663158,0,0.40706,1.0,0.39,True,85595.0,500,100.0,77.1,21258.35,19709.78,0.0
1836,1836,"ABRAMS, JOHN E.",NM,1.0,1.0,DEM,2018,0.6069843460000001,32.0,REP,0.651246546,0,0.21631,1.0,0.41,False,50159.0,6,,78.8,1763042.32,1346307.78,4.0
1837,1837,"ARNOLD-JONES, JANICE E",NM,1.0,1.0,REP,2018,0.6069843460000001,32.0,REP,0.348753454,0,0.21631,0.0,0.41,True,50159.0,184,100.0,78.8,259971.03,216210.91,4.0
1838,1838,"CHAVEZ, ANN E",NM,1.0,1.0,DEM,2018,0.6069843460000001,32.0,REP,0.651246546,0,0.21631,0.0,0.41,False,50159.0,100,,78.8,1763042.32,1346307.78,4.0
1839,1839,"DAVIS, PATRICK",NM,1.0,1.0,DEM,2018,0.6069843460000001,32.0,REP,0.651246546,0,0.21631,1.0,0.41,False,50159.0,37,,78.8,1763042.32,1346307.78,4.0
1840,1840,"DINGE, DENNIS",NM,1.0,1.0,DEM,2018,0.6069843460000001,32.0,REP,0.651246546,0,0.21631,1.0,0.41,False,50159.0,59,,78.8,1763042.32,1346307.78,4.0
1841,1841,"FLORES, JOHN WALTER",NM,1.0,1.0,DEM,2018,0.6069843460000001,32.0,REP,0.651246546,0,0.21631,1.0,0.41,False,50159.0,6,,78.8,1763042.32,1346307.78,4.0
1842,1842,"HAALAND, DEBRA",NM,1.0,1.0,DEM,2018,0.6069843460000001,32.0,REP,0.651246546,0,0.21631,0.0,0.41,False,50159.0,93,40.6,78.8,1763042.32,1346307.78,4.0
1843,1843,"HEITNER, JESSE ANDREW DR.",NM,1.0,1.0,DEM,2018,0.6069843460000001,32.0,REP,0.651246546,0,0.21631,1.0,0.41,False,50159.0,66,,78.8,1763042.32,1346307.78,4.0
1844,1844,"HENDRICKS, MICHAEL",NM,1.0,1.0,REP,2018,0.6069843460000001,32.0,REP,0.348753454,0,0.21631,1.0,0.41,True,50159.0,1,,78.8,259971.03,216210.91,4.0
1845,1845,"LARA, DAMIAN",NM,1.0,1.0,DEM,2018,0.6069843460000001,32.0,REP,0.651246546,0,0.21631,1.0,0.41,False,50159.0,500,,78.8,1763042.32,1346307.78,4.0
1846,1846,"LIEBMAN, BOB",NM,1.0,1.0,IND,2018,0.6069843460000001,32.0,REP,0.0,0,0.21631,1.0,0.41,False,50159.0,7,,78.8,,,4.0
1847,1847,"MARTINEZ, DAMON P",NM,1.0,1.0,DEM,2018,0.6069843460000001,32.0,REP,0.651246546,0,0.21631,1.0,0.41,False,50159.0,138,,78.8,1763042.32,1346307.78,4.0
1848,1848,"MOYA, PAUL",NM,1.0,1.0,DEM,2018,0.6069843460000001,32.0,REP,0.651246546,0,0.21631,1.0,0.41,False,50159.0,27,,78.8,1763042.32,1346307.78,4.0
1849,1849,"PRINCETON, LLOYD JOSEPH",NM,1.0,1.0,LIB,2018,0.6069843460000001,32.0,REP,0.0,0,0.21631,1.0,0.41,False,50159.0,500,,78.8,,,4.0
1850,1850,"SEDILLO LOPEZ, ANTOINETTE",NM,1.0,1.0,DEM,2018,0.6069843460000001,32.0,REP,0.651246546,0,0.21631,0.0,0.41,False,50159.0,500,,78.8,1763042.32,1346307.78,4.0
1851,1851,"BAAKE, DAVID",NM,2.0,2.0,DEM,2018,0.532894317,20.6,REP,0.37228705,0,0.16274,1.0,0.41,False,42507.0,4,,78.19333,2849464.26,1764082.96,0.0
1852,1852,"CLARKSON, GAVIN",NM,2.0,2.0,REP,2018,0.532894317,20.6,REP,0.62771295,0,0.16274,1.0,0.41,True,42507.0,500,,78.19333,1074236.65,655112.41,0.0
1853,1853,"DURHAM, THOMAS ALLEN II",NM,2.0,2.0,DEM,2018,0.532894317,20.6,REP,0.37228705,0,0.16274,1.0,0.41,False,42507.0,20,,78.19333,2849464.26,1764082.96,0.0
1854,1854,"EDWARDS., JASEN LEMAR EX.",NM,2.0,2.0,W,2018,0.532894317,20.6,REP,0.0,0,0.16274,1.0,0.41,False,42507.0,500,,78.19333,,,0.0
1855,1855,"FITZHERBERT, RONALD JAMES",NM,2.0,2.0,DEM,2018,0.532894317,20.6,REP,0.37228705,0,0.16274,1.0,0.41,False,42507.0,43,,78.19333,2849464.26,1764082.96,0.0
1856,1856,"GRIFFIN, CLAYBURN",NM,2.0,2.0,REP,2018,0.532894317,20.6,REP,0.62771295,0,0.16274,1.0,0.41,True,42507.0,500,,78.19333,1074236.65,655112.41,0.0
1857,1857,"HERRELL, STELLA YVETTE",NM,2.0,2.0,REP,2018,0.532894317,20.6,REP,0.62771295,0,0.16274,0.0,0.41,True,42507.0,500,49.0,78.19333,1074236.65,655112.41,0.0
1858,1858,"HILDEBRANDT, LORI MADELINE",NM,2.0,2.0,DEM,2018,0.532894317,20.6,REP,0.37228705,0,0.16274,0.0,0.41,False,42507.0,32,,78.19333,2849464.26,1764082.96,0.0
1859,1859,"MARTINEZ, TONY",NM,2.0,2.0,DEM,2018,0.532894317,20.6,REP,0.37228705,0,0.16274,1.0,0.41,False,42507.0,80,,78.19333,2849464.26,1764082.96,0.0
1860,1860,"NEWMAN, MONTY",NM,2.0,2.0,REP,2018,0.532894317,20.6,REP,0.62771295,0,0.16274,1.0,0.41,True,42507.0,500,,78.19333,1074236.65,655112.41,0.0
1861,1861,"PENA, ANGEL DAMIAN",NM,2.0,2.0,DEM,2018,0.532894317,20.6,REP,0.37228705,0,0.16274,1.0,0.41,False,42507.0,170,,78.19333,2849464.26,1764082.96,0.0
